Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Mechanical Ring III,50,Metal,6,6,6,4,4,0,0,5,5,0,0,0,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Mechanical Ring III,http://forums2.battleon.com/f/fb.asp?m=22385962
Mechanical Ring II,40,Metal,5,5,5,3,3,0,0,4,4,0,0,0,2,2,2,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Mechanical Ring II,http://forums2.battleon.com/f/fb.asp?m=22385961
Mechanical Ring I,30,Metal,4,4,4,2,2,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Mechanical Ring I,http://forums2.battleon.com/f/fb.asp?m=22385960
Fulgurite Ring VII,90,Energy,10,10,10,0,0,8,8,8,8,0,0,0,7,7,7,0,0,-5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,2,0,0,0,0,0,Ring,Fulgurite Ring VII,http://forums2.battleon.com/f/fb.asp?m=22384056
Fulgurite Ring VI,80,Energy,9,9,9,0,0,7,7,7,7,0,0,0,6,6,6,0,0,-5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,2,0,0,0,0,0,Ring,Fulgurite Ring VI,http://forums2.battleon.com/f/fb.asp?m=22384055
Fulgurite Ring V,70,Energy,8,8,8,0,0,6,6,6,6,0,0,0,5,5,5,0,0,-5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,0,0,0,0,0,Ring,Fulgurite Ring V,http://forums2.battleon.com/f/fb.asp?m=22384054
Fulgurite Ring IV,60,Energy,7,7,7,0,0,5,5,5,5,0,0,0,4,4,4,0,0,-5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Fulgurite Ring IV,http://forums2.battleon.com/f/fb.asp?m=22384053
Fulgurite Ring III,50,Energy,6,6,6,0,0,4,4,5,5,0,0,0,3,3,3,0,0,-5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Fulgurite Ring III,http://forums2.battleon.com/f/fb.asp?m=22384052
Fulgurite Ring II,40,Energy,5,5,5,0,0,3,3,4,4,0,0,0,2,2,2,0,0,-5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Fulgurite Ring II,http://forums2.battleon.com/f/fb.asp?m=22384051
Fulgurite Ring I,30,Energy,4,4,4,0,0,2,2,2,2,0,0,0,2,2,2,0,0,-5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,Ring,Fulgurite Ring I,http://forums2.battleon.com/f/fb.asp?m=22384049
Dragon Scale Coil VII,90,Darkness,0,0,0,0,0,18,18,8,8,0,0,0,7,7,7,0,0,-5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,2,0,0,0,0,0,Ring,Dragon Scale Coil VII,http://forums2.battleon.com/f/fb.asp?m=22379700
Dragon Scale Coil VI,80,Darkness,0,0,0,0,0,15,15,7,7,0,0,0,6,6,6,0,0,-5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,2,0,0,0,0,0,Ring,Dragon Scale Coil VI,http://forums2.battleon.com/f/fb.asp?m=22379699
Dragon Scale Coil V,70,Darkness,0,0,0,0,0,13,13,6,6,0,0,0,5,5,5,0,0,-5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,-5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,Ring,Dragon Scale Coil V,http://forums2.battleon.com/f/fb.asp?m=22379698
Dragon Scale Coil IV,60,Darkness,0,0,0,0,0,11,11,5,5,0,0,0,4,4,4,0,0,-5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,Ring,Dragon Scale Coil IV,http://forums2.battleon.com/f/fb.asp?m=22379697
Dragon Scale Coil III,50,Darkness,0,0,0,0,0,10,10,5,5,0,0,0,3,3,3,0,0,-5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,Ring,Dragon Scale Coil III,http://forums2.battleon.com/f/fb.asp?m=22379696
Dragon Scale Coil II,40,Darkness,0,0,0,0,8,8,8,4,4,0,0,0,2,2,2,0,0,-5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,Ring,Dragon Scale Coil II,http://forums2.battleon.com/f/fb.asp?m=22379694
Dragon Scale Coil I,30,Darkness,0,0,0,0,0,6,6,2,2,0,0,0,2,2,2,0,0,-5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,Ring,Dragon Scale Coil I,http://forums2.battleon.com/f/fb.asp?m=22379693
Dreamglass Ring I,10,Fear,-20,-20,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Dreamglass Ring I,http://forums2.battleon.com/f/fb.asp?m=22373232
Dreamglass Ring II,20,Fear,-20,-20,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Dreamglass Ring II,http://forums2.battleon.com/f/fb.asp?m=22373233
Dreamglass Ring III,30,Fear,-20,-20,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Dreamglass Ring III,http://forums2.battleon.com/f/fb.asp?m=22373234
Dreamglass Ring IV,40,Fear,-20,-20,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Dreamglass Ring IV,http://forums2.battleon.com/f/fb.asp?m=22373235
Dreamglass Ring V,50,Fear,-20,-20,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Dreamglass Ring V,http://forums2.battleon.com/f/fb.asp?m=22373236
Dreamglass Ring VI,60,Fear,-20,-20,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Dreamglass Ring VI,http://forums2.battleon.com/f/fb.asp?m=22373237
Dreamglass Ring VII,70,Fear,-20,-20,35,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Dreamglass Ring VII,http://forums2.battleon.com/f/fb.asp?m=22373238
Dreamglass Ring VIII,80,Fear,-20,-20,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Dreamglass Ring VIII,http://forums2.battleon.com/f/fb.asp?m=22373239
Dreamglass Ring IX,90,Fear,-20,-20,45,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Dreamglass Ring IX,http://forums2.battleon.com/f/fb.asp?m=22373240
Erythrocitrus Band I,10,Wind,-20,5,-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Erythrocitrus Band I,http://forums2.battleon.com/f/fb.asp?m=22371590
Erythrocitrus Band II,20,Wind,-20,10,-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Erythrocitrus Band II,http://forums2.battleon.com/f/fb.asp?m=22371591
Erythrocitrus Band III,30,Wind,-20,15,-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Erythrocitrus Band III,http://forums2.battleon.com/f/fb.asp?m=22371592
Erythrocitrus Band IV,40,Wind,-20,20,-20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Erythrocitrus Band IV,http://forums2.battleon.com/f/fb.asp?m=22371593
Erythrocitrus Band V,50,Wind,-20,25,-20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Erythrocitrus Band V,http://forums2.battleon.com/f/fb.asp?m=22371594
Erythrocitrus Band VI,60,Wind,-20,30,-20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Erythrocitrus Band VI,http://forums2.battleon.com/f/fb.asp?m=22371595
Erythrocitrus Band VII,70,Wind,-20,35,-20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Erythrocitrus Band VII,http://forums2.battleon.com/f/fb.asp?m=22371596
Erythrocitrus Band VIII,80,Wind,-20,40,-20,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Erythrocitrus Band VIII,http://forums2.battleon.com/f/fb.asp?m=22371597
Erythrocitrus Band IX,90,Wind,-20,45,-20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Erythrocitrus Band IX,http://forums2.battleon.com/f/fb.asp?m=22371598
Akaz's Ampoule Ring I,10,Poison,5,-20,-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring I,http://forums2.battleon.com/f/fb.asp?m=22370307
Akaz's Ampoule Ring II,20,Poison,10,-20,-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring II,http://forums2.battleon.com/f/fb.asp?m=22370308
Akaz's Ampoule Ring III,30,Poison,15,-20,-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring III,http://forums2.battleon.com/f/fb.asp?m=22370309
Akaz's Ampoule Ring IV,40,Poison,20,-20,-20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring IV,http://forums2.battleon.com/f/fb.asp?m=22370310
Akaz's Ampoule Ring V,50,Poison,25,-20,-20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring V,http://forums2.battleon.com/f/fb.asp?m=22370311
Akaz's Ampoule Ring VI,60,Poison,30,-20,-20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring VI,http://forums2.battleon.com/f/fb.asp?m=22370312
Akaz's Ampoule Ring VII,70,Poison,35,-20,-20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring VII,http://forums2.battleon.com/f/fb.asp?m=22370313
Akaz's Ampoule Ring VIII,80,Poison,40,-20,-20,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring VIII,http://forums2.battleon.com/f/fb.asp?m=22370314
Akaz's Ampoule Ring IX,90,Poison,45,-20,-20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Akaz's Ampoule Ring IX,http://forums2.battleon.com/f/fb.asp?m=22370315
Overgrown Signet I,30,Nature,4,4,4,0,6,0,0,2,2,0,0,0,2,2,2,-5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,0,-5,-5,-5,-5,-5,-5,0,2,0,0,0,0,0,Ring,Overgrown Signet I,http://forums2.battleon.com/f/fb.asp?m=22366964
Overgrown Signet II,40,Nature,5,5,5,0,8,0,0,4,4,0,0,0,2,2,2,-5,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,1,-5,-5,-5,-5,-5,-5,-5,1,-5,-5,-5,-5,-5,-5,0,2,0,0,0,0,0,Ring,Overgrown Signet II,http://forums2.battleon.com/f/fb.asp?m=22366965
Overgrown Signet III,50,Nature,6,6,6,0,10,0,0,5,5,0,0,0,3,3,3,-5,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,2,-5,-5,-5,-5,-5,-5,-5,2,-5,-5,-5,-5,-5,-5,0,2,0,0,0,0,0,Ring,Overgrown Signet III,http://forums2.battleon.com/f/fb.asp?m=22366966
Overgrown Signet IV,60,Nature,7,7,7,0,11,0,0,5,5,0,0,0,4,4,4,-5,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,0,2,0,0,0,0,0,Ring,Overgrown Signet IV,http://forums2.battleon.com/f/fb.asp?m=22366967
Overgrown Signet V,70,Nature,8,8,8,0,13,0,0,6,6,0,0,0,4,4,4,-5,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,4,-5,-5,-5,-5,-5,-5,-5,4,-5,-5,-5,-5,-5,-5,2,2,0,0,0,0,0,Ring,Overgrown Signet V,http://forums2.battleon.com/f/fb.asp?m=22366968
Overgrown Signet VI,80,Nature,9,9,9,0,15,0,0,7,7,0,0,0,5,5,5,-5,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,5,-5,-5,-5,-5,-5,-5,-5,5,-5,-5,-5,-5,-5,-5,2,2,0,0,0,0,0,Ring,Overgrown Signet VI,http://forums2.battleon.com/f/fb.asp?m=22366969
